kyrBP,InsolationJul65N
3617,482.973059
3618,474.266372
3619,466.022092
3620,459.077
3621,453.985217
3622,450.740187
3623,449.388744
3624,449.780534
3625,451.68638
3626,454.858489
3627,459.130636
3628,463.935428
3629,468.879754
3630,473.357526
3631,476.606013
3632,478.288408
3633,478.174106
3634,476.43655
3635,473.658337
3636,470.587629
3637,467.744732
3638,465.793306
3639,464.997667
3640,465.404427
3641,467.11915
3642,470.010498
3643,473.883231
3644,478.583324
3645,483.890728
3646,489.184353
3647,494.103684
3648,497.747793
3649,499.396441
3650,498.547472
3651,494.982634
3652,488.963121
3653,481.335386
3654,473.086891
3655,465.03198
3656,458.186507
3657,452.84747
3658,449.248239
3659,447.528604
3660,447.566724
3661,449.203214
3662,452.547627
3663,457.272141
3664,463.264239
3665,470.22118
3666,477.413386
3667,484.025208
3668,489.103629
3669,491.650637
3670,491.208881
3671,488.001653
3672,482.620932
3673,476.16557
3674,469.825929
3675,464.29879
3676,460.214087
3677,457.793881
3678,456.952168
3679,457.548338
3680,459.522228
3681,462.510262
3682,466.511338
3683,471.329389
3684,476.705255
3685,482.363531
3686,487.922445
3687,492.625748
3688,495.91868
3689,497.244115
3690,496.099547
3691,492.712542
3692,487.505852
3693,481.04738
3694,474.34374
3695,468.026492
3696,462.607006
3697,458.480337
3698,455.770086
3699,454.360688
3700,454.295674
3701,455.34595
3702,457.280082
3703,459.965129
3704,463.064838
3705,466.206084
3706,469.154162
3707,471.550904
3708,473.034153
3709,473.736182
3710,473.492404
3711,472.652634
3712,471.504549
3713,470.44257
3714,469.651354
3715,469.5799
3716,470.197425
3717,471.629276
3718,473.869256
3719,476.732943
3720,479.992667
3721,483.4556
3722,486.61083
3723,489.043944
3724,490.408596
3725,490.259414
3726,488.521137
3727,485.399649
3728,481.146253
3729,476.395367
3730,471.675987
3731,467.519348
3732,464.200834
3733,462.11305
3734,461.116096
3735,461.438309
3736,462.983522
3737,465.756097
3738,469.73109
3739,474.835793
3740,480.64687
3741,486.662282
3742,491.90097
3743,495.02137
3744,494.91548
3745,490.788151
3746,482.838659
3747,472.077228
3748,460.352021
3749,449.178777
3750,440.019554
3751,433.497751
3752,429.866537
3753,428.922817
3754,430.414151
3755,433.943972
3756,439.381057
3757,446.636748
3758,455.673583
3759,466.603795
3760,479.198672
3761,492.746097
3762,506.166939
3763,517.377383
3764,524.305672
3765,525.328187
3766,520.077124
3767,509.637766
3768,496.349194
3769,482.410097
3770,469.870021
3771,459.626495
3772,452.208043
3773,447.379431
3774,444.856593
3775,444.232677
3776,445.21171
3777,447.66195
3778,451.54504
3779,456.873303
3780,463.714056
3781,471.758963
3782,480.507198
3783,488.943421
3784,495.69622
3785,499.366912
3786,499.088768
3787,494.750469
3788,487.213113
3789,477.894202
3790,468.394636
3791,459.843345
3792,453.065819
3793,448.372968
3794,445.691556
3795,444.884651
3796,445.629676
3797,447.70679
3798,450.813628
3799,454.810148
3800,459.418588
3801,464.518069
3802,469.800072
3803,475.038409
3804,479.910152
3805,484.124127
3806,487.433728
3807,489.708913
3808,490.887822
3809,491.026256
3810,490.309395
3811,488.868902
3812,486.942134
3813,484.648211
3814,482.162695
3815,479.514943
3816,476.790549
3817,474.092463
3818,471.325534
3819,468.71508
3820,466.211126
3821,463.955487
3822,462.036584
3823,460.593284
3824,459.634699
3825,459.366133
3826,459.77007
3827,460.961149
3828,462.972994
3829,465.85518
3830,469.552543
3831,474.017274
3832,479.029178
3833,484.158246
3834,488.899272
3835,492.438931
3836,493.975385
3837,492.951206
3838,489.060031
3839,482.579656
3840,474.453712
3841,465.659835
3842,457.304133
3843,450.392898
3844,445.300505
3845,442.257881
3846,441.29091
3847,442.104614
3848,444.497208
3849,448.398335
3850,453.615006
3851,460.300734
3852,468.555121
3853,478.350372
3854,489.544736
3855,501.374359
3856,512.440287
3857,520.80128
3858,524.201095
3859,521.079272
3860,511.359858
3861,496.650306
3862,479.484261
3863,462.648679
3864,448.150872
3865,436.916731
3866,429.301503
3867,425.026696
3868,423.515378
3869,424.370581
3870,427.224809
3871,431.871691
3872,438.499383
3873,447.239117
3874,458.299165
3875,471.479893
3876,486.145853
3877,500.460129
3878,512.247723
3879,518.764389
3880,518.363817
3881,511.25338
3882,499.338247
3883,485.253722
3884,471.79039
3885,460.5282
3886,452.161167
3887,446.939035
3888,444.363744
3889,443.943281
3890,445.334898
3891,448.079897
3892,452.020807
3893,457.173783
3894,463.447077
3895,470.70269
3896,478.826991
3897,487.005375
3898,494.52149
3899,500.208148
3900,503.09354
3901,502.534139
3902,498.747516
3903,492.245292
3904,484.227399
3905,475.869757
3906,468.004164
3907,461.332505
3908,456.197313
3909,452.573407
3910,450.388724
3911,449.582504
3912,449.750299
3913,450.869692
3914,452.673877
3915,454.974317
3916,457.616908
3917,460.554596
3918,463.499492
3919,466.507818
3920,469.499834
3921,472.34168
3922,475.128509
3923,477.846353
3924,480.317546
3925,482.666552
3926,484.683938
3927,486.207334
3928,487.14725
3929,487.364536
3930,486.607951
3931,485.052549
3932,482.649487
3933,479.60417
3934,476.210474
3935,472.833824
3936,469.582335
3937,466.972355
3938,465.001711
3939,463.798671
3940,463.520697
3941,464.079517
3942,465.452722
3943,467.789013
3944,470.906059
3945,474.837057
3946,479.515585
3947,484.619124
3948,489.656776
3949,494.092866
3950,496.860974
3951,497.16153
3952,494.4252
3953,488.423721
3954,479.765202
3955,469.579039
3956,459.041673
3957,449.437776
3958,441.659494
3959,436.086383
3960,432.943865
3961,432.082134
3962,433.322305
3963,436.389213
3964,441.258919
3965,447.654785
3966,455.678569
3967,465.196259
3968,475.914078
3969,487.285506
3970,498.39352
3971,507.663028
3972,513.722736
3973,515.310501
3974,511.981572
3975,504.447077
3976,494.169631
3977,482.873884
3978,472.15141
3979,463.116549
3980,456.20483
3981,451.551733
3982,449.062749
3983,448.320079
3984,449.29294
3985,451.686542
3986,455.48417
3987,460.706732
3988,467.283529
3989,474.858543
3990,483.043475
3991,490.670392
3992,496.524409
3993,499.359433
3994,498.282883
3995,493.330235
3996,485.435984
3997,476.037833
3998,466.607432
3999,458.45991
4000,452.159053
4001,448.110317
4002,446.156993
4003,446.182865
4004,447.863864
4005,451.00697
4006,455.345356
4007,460.662948
4008,466.704964
4009,473.033216
4010,479.100893
4011,484.333257
4012,488.044367
4013,489.788635
4014,489.498954
4015,487.352119
4016,483.90634
4017,479.90243
4018,475.913473
4019,472.536325
4020,470.036717
4021,468.610491
4022,468.199028
4023,468.782204
4024,470.120844
4025,472.045049
4026,474.276946
4027,476.479237
4028,478.352041
4029,479.567899
4030,479.846938
4031,479.100579
4032,477.361784
4033,474.840321
4034,471.855781
4035,468.804726
4036,466.032753
4037,463.842049
4038,462.430874
4039,461.92877
4040,462.302989
4041,463.578591
4042,465.536992
4043,468.068775
4044,470.834418
4045,473.559102
4046,475.864529
4047,477.44986
4048,478.129159
4049,477.786919
4050,476.630537
4051,474.869636
4052,472.871529
4053,471.019889
4054,469.624645
4055,468.838459
4056,468.85998
4057,469.651803
4058,471.186439
4059,473.418361
4060,476.16124
4061,479.308122
4062,482.581043
4063,485.773815
4064,488.431538
4065,490.30542
4066,490.920281
4067,490.068185
4068,487.67168
4069,483.819558
4070,478.864956
4071,473.318575
4072,467.677666
4073,462.417942
4074,458.046448
4075,454.696608
4076,452.607955
4077,451.806195
4078,452.276927
4079,453.874907
4080,456.579101
4081,460.021608
4082,464.025088
4083,468.184156
4084,472.035045
4085,475.184662
4086,477.288384
4087,478.104145
4088,477.714764
4089,476.382789
4090,474.440517
4091,472.380506
4092,470.671133
4093,469.498864
4094,469.163796
4095,469.756503
4096,471.205059
4097,473.504612
4098,476.638689
4099,480.289669
4100,484.450768
4101,488.700916
4102,492.623251
4103,495.742703
4104,497.47976
4105,497.245445
4106,494.910974
4107,490.476176
4108,484.325061
4109,477.283305
4110,470.085864
4111,463.372485
4112,457.871229
4113,453.762256
4114,451.203255
4115,450.296866
4116,450.911157
4117,452.970661
4118,456.451437
4119,461.12689
4120,466.733771
4121,472.863382
4122,478.711081
4123,483.393996
4124,485.974976
4125,485.758673
4126,482.470666
4127,476.857394
4128,469.659661
4129,462.245194
4130,455.659433
4131,450.625291
4132,447.468658
4133,446.423254
4134,447.199355
4135,449.70516
4136,453.785561
4137,459.199739
4138,465.868044
4139,473.688005
4140,482.250293
4141,491.127637
4142,499.595619
4143,506.515708
4144,510.937287
4145,512.143245
4146,509.615398
4147,504.021802
4148,496.136474
4149,487.149844
4150,478.179269
4151,470.175557
4152,463.393872
4153,458.308623
4154,454.786636
4155,452.718541
4156,452.044711
4157,452.617409
4158,454.243727
4159,456.908653
4160,460.400945
4161,464.365799
4162,468.598747
4163,472.494774
4164,475.588895
4165,477.474324
4166,477.948219
4167,476.877664
4168,474.765148
4169,471.907259
4170,468.826619
4171,466.078719
4172,463.920566
4173,462.503878
4174,462.050336
4175,462.369276
4176,463.393642
4177,465.066873
4178,467.135294
4179,469.447387
4180,471.985057
4181,474.471247
4182,476.879033
4183,479.167279
4184,481.223511
4185,482.98372
4186,484.590685
4187,485.821354
4188,486.79048
4189,487.492066
4190,487.768802
4191,487.613278
4192,487.008441
4193,485.681898
4194,483.679446
4195,480.947573
4196,477.410956
4197,473.234899
4198,468.680327
4199,463.865368
4200,459.24327
4201,455.123355
4202,451.681116
4203,449.26286
4204,447.982399
4205,447.831402
4206,448.958795
4207,451.282653
4208,454.737835
4209,459.35003
4210,464.983147
4211,471.463074
4212,478.590142
4213,485.954581
4214,492.852908
4215,498.684646
4216,502.528503
4217,503.688952
4218,501.883591
4219,497.208331
4220,490.254064
4221,482.077952
4222,473.627053
4223,465.844917
4224,459.366694
4225,454.500205
4226,451.336148
4227,449.81283
4228,449.812795
4229,451.150403
4230,453.885957
4231,457.943023
4232,463.3563
4233,470.239004
4234,478.237277
4235,486.861482
4236,495.151211
4237,501.540443
4238,504.437164
4239,502.72052
4240,495.985299
4241,485.256635
4242,472.332534
4243,459.247128
4244,447.624398
4245,438.605669
4246,432.480687
4247,429.253012
4248,428.647658
4249,430.216975
4250,433.744921
4251,438.990756
4252,445.841332
4253,454.379064
4254,464.467913
4255,475.872091
4256,487.968163
4257,499.720571
4258,509.58895
4259,516.15613
4260,518.268847
4261,515.736112
4262,509.247214
4263,500.280195
4264,490.365196
4265,480.892821
4266,472.707359
4267,466.290159
4268,461.634296
4269,458.658403
4270,457.113575
4271,456.76058
4272,457.441048
4273,458.996916
4274,461.333651
4275,464.382929
4276,467.878527
4277,471.703494
4278,475.37952
4279,478.501
4280,480.616543
4281,481.301336
4282,480.363029
4283,477.850309
4284,474.07058
4285,469.445307
4286,464.549265
4287,459.86997
4288,455.819394
4289,452.615462
4290,450.50786
4291,449.418612
4292,449.424461
4293,450.368891
4294,452.229204
4295,454.828075
4296,458.135631
4297,461.995952
4298,466.357775
4299,471.119426
4300,476.20965
4301,481.4985
4302,486.897375
4303,492.188509
4304,497.180756
4305,501.544674
4306,504.953876
4307,506.988043
4308,507.38706
4309,505.811066
4310,502.295505
4311,496.956425
4312,490.221787
4313,482.529192
4314,474.664472
4315,466.981815
4316,460.122031
4317,454.364835
4318,449.891378
4319,446.819173
4320,445.206535
4321,444.963018
4322,446.11923
4323,448.654359
4324,452.467695
4325,457.540706
4326,463.636933
4327,470.410008
4328,477.276037
4329,483.528566
4330,488.132126
4331,490.45255
4332,489.913652
4333,486.546757
4334,480.992752
4335,474.164599
4336,467.025838
4337,460.635952
4338,455.519881
4339,452.00478
4340,450.231608
4341,450.089159
4342,451.336484
4343,453.93708
4344,457.656266
4345,462.462777
4346,468.325522
4347,475.190159
4348,482.83781
4349,490.990299
4350,498.898977
4351,505.639532
4352,510.098849
4353,511.248645
4354,508.444977
4355,501.978842
4356,492.577768
4357,481.587797
4358,470.513235
4359,460.390965
4360,451.967877
4361,445.753989
4362,441.617381
4363,439.52949
4364,439.353356
4365,440.795114
4366,443.776454
4367,448.23183
4368,453.909964
4369,460.687475
4370,468.171864
4371,475.689683
4372,482.499537
4373,487.789303
4374,490.760432
4375,491.186405
4376,489.322513
4377,485.567284
4378,481.007736
4379,476.370199
4380,472.273323
4381,469.20478
4382,467.363695
4383,466.613381
4384,466.980612
4385,468.248626
4386,470.154241
4387,472.603686
4388,475.355242
4389,478.130234
4390,480.804064
4391,483.115109
4392,484.741103
4393,485.64788
4394,485.631737
4395,484.621895
4396,482.832709
4397,480.316407
4398,477.29374
4399,474.070916
4400,470.84727
4401,467.69284
4402,464.929655
4403,462.481516
4404,460.381582
4405,458.736469
4406,457.415952
4407,456.382017
4408,455.775052
4409,455.439211
4410,455.480033
4411,456.018382
4412,457.012411
4413,458.544665
4414,460.724815
4415,463.454659
4416,466.733767
4417,470.580166
4418,474.784147
4419,479.225653
4420,483.846837
4421,488.23905
4422,492.265417
4423,495.678656
4424,498.094348
4425,499.371882
4426,499.425358
4427,498.079938
4428,495.572433
4429,492.112599
4430,487.890633
4431,483.319983
4432,478.761029
4433,474.337621
4434,470.41239
4435,467.100861
4436,464.422244
4437,462.522756
4438,461.396542
4439,460.908583
4440,461.149616
4441,461.915364
4442,463.043597
4443,464.398009
4444,465.73266
4445,466.748977
4446,467.325203
4447,467.338486
4448,466.644063
4449,465.521533
4450,464.031852
4451,462.44589
4452,461.074478
4453,460.138673
4454,459.717875
4455,460.087299
4456,461.11898
4457,462.87897
4458,465.294698
4459,468.26487
4460,471.594388
4461,475.262126
4462,478.971895
4463,482.54736
4464,485.85238
4465,488.594331
4466,490.595493
4467,491.8265
4468,492.086719
4469,491.493127
4470,490.151853
4471,488.209293
4472,485.853833
4473,483.412836
4474,480.94172
4475,478.714551
4476,476.789372
4477,475.245189
4478,474.036891
4479,473.251157
4480,472.616269
4481,472.148833
4482,471.63033
4483,470.850596
4484,469.689418
4485,468.029651
4486,465.832284
4487,463.191514
4488,460.339602
4489,457.491635
4490,455.011997
4491,453.157026
4492,452.185522
4493,452.198383
4494,453.384736
4495,455.60342
4496,458.919518
4497,463.142949
4498,468.084806
4499,473.496529
4500,479.038797
4501,484.212326
4502,488.649998
4503,491.826675
4504,493.461362
4505,493.390537
4506,491.763947
4507,488.817435
4508,485.089101
4509,480.998833
4510,477.045787
4511,473.529524
4512,470.709753
4513,468.664301
4514,467.479592
4515,467.101511
4516,467.552001
4517,468.732496
4518,470.612053
4519,472.980589
4520,475.67818
4521,478.303202
4522,480.441057
4523,481.600662
4524,481.408049
4525,479.552986
4526,476.169503
4527,471.538522
4528,466.240428
4529,460.887088
4530,456.116649
4531,452.342728
4532,449.827408
4533,448.765864
4534,449.036958
4535,450.612725
4536,453.334554
4537,457.023484
4538,461.502758
4539,466.637878
4540,472.158431
4541,477.936331
4542,483.655013
4543,489.075955
4544,493.876576
4545,497.77323
4546,500.456568
4547,501.734438
4548,501.508442
4549,499.722417
4550,496.557307
4551,492.234092
4552,487.022868
4553,481.326835
4554,475.484773
4555,469.790692
4556,464.543343
4557,459.987221
4558,456.19937
4559,453.353779
4560,451.500033
4561,450.637465
4562,450.796779
4563,452.013104
4564,454.143301
4565,457.23032
4566,461.08129
4567,465.473754
4568,470.139157
4569,474.650857
4570,478.485762
4571,481.27208
4572,482.554216
4573,482.165438
4574,480.243874
4575,477.07972
4576,473.096796
4577,468.996162
4578,465.194783
4579,462.039846
4580,459.943913
4581,458.876167
4582,458.876107
4583,459.979603
4584,461.985039
4585,464.854855
4586,468.556019
4587,472.967374
4588,478.02084
4589,483.672923
4590,489.635039
4591,495.635982
4592,501.199656
4593,505.665602
4594,508.313213
4595,508.618305
4596,505.98706
4597,500.53466
4598,492.638883
4599,483.017384
4600,472.657748
4601,462.554137
4602,453.371586
4603,445.691904
4604,439.838657
4605,435.795177
4606,433.587616
4607,433.175239
4608,434.364891
4609,437.16719
4610,441.621262
4611,447.541229
4612,455.018721
4613,463.723124
4614,473.135751
4615,482.469656
4616,490.675035
4617,496.384742
4618,498.869688
4619,497.683397
4620,493.171468
4621,486.465896
4622,478.849723
4623,471.385805
4624,465.181701
4625,460.586056
4626,457.697021
4627,456.557506
4628,456.83982
4629,458.258313
4630,460.761015
4631,464.063686
4632,468.188177
4633,473.134762
4634,478.860616
4635,485.161996
4636,491.873432
4637,498.257784
4638,503.562225
4639,506.843037
4640,507.166567
4641,503.949253
4642,497.424519
4643,488.052339
4644,477.084182
4645,465.772875
4646,455.174886
4647,446.121003
4648,439.12224
4649,434.290415
4650,431.567219
4651,430.915014
4652,431.98816
4653,434.676332
4654,438.83934
4655,444.270966
4656,450.875763
4657,458.635654
4658,467.16807
4659,476.339659
4660,485.65091
4661,494.422038
4662,501.941355
4663,507.498277
4664,510.225106
4665,509.940509
4666,506.646728
4667,500.712919
4668,493.023041
4669,484.538905
4670,475.956101
4671,468.170119
4672,461.538604
4673,456.27972
4674,452.531231
4675,450.230813
4676,449.197916
4677,449.508166
4678,451.012383
4679,453.730846
4680,457.764006
4681,463.121609
4682,469.626466
4683,477.170433
4684,484.988623
4685,492.154524
4686,497.514232
4687,499.757217
4688,498.062428
4689,492.510477
4690,483.777894
4691,473.322579
4692,462.708819
4693,453.165702
4694,445.576197
4695,440.295096
4696,437.375196
4697,436.549571
4698,437.650259
4699,440.299873
4700,444.336591
4701,449.670704
4702,456.204312
4703,463.918839
4704,472.818732
4705,482.545678
4706,492.658073
4707,502.394364
4708,510.53563
4709,515.939052
4710,517.68269
4711,515.208693
4712,508.878405
4713,499.685675
4714,488.854475
4715,477.775056
4716,467.536783
4717,458.736265
4718,451.792674
4719,446.714262
4720,443.398993
4721,441.670776
4722,441.392952
4723,442.379743
4724,444.654611
4725,448.180342
4726,452.917215
4727,458.873052
4728,465.809806
4729,473.192529
4730,480.41981
4731,486.430617
4732,490.232492
4733,491.112788
4734,488.810609
4735,483.747076
4736,476.90456
4737,469.422782
4738,462.432674
4739,456.696933
4740,452.701502
4741,450.574707
4742,450.211209
4743,451.43244
4744,453.974705
4745,457.603219
4746,462.132945
4747,467.39916
4748,473.313695
4749,479.718795
4750,486.432885
4751,493.178491
4752,499.553007
4753,504.956835
4754,508.874354
4755,510.659001
4756,509.920274
4757,506.527737
4758,500.70949
4759,492.889119
4760,483.877158
4761,474.378827
4762,465.142951
4763,456.706785
4764,449.529093
4765,443.79946
4766,439.630082
4767,437.080206
4768,436.045554
4769,436.513247
4770,438.389979
4771,441.600679
4772,446.073737
4773,451.721122
4774,458.333009
4775,465.740622
4776,473.466663
4777,481.085831
4778,487.883475
4779,493.247058
4780,496.50683
4781,497.362234
4782,495.768353
4783,492.039053
4784,486.820462
4785,480.90979
4786,474.949669
4787,469.624621
4788,465.297476
4789,462.152794
4790,460.246061
4791,459.600651
4792,460.013504
4793,461.524059
4794,464.032819
4795,467.511587
4796,471.930838
4797,477.223488
4798,483.052818
4799,489.086977
4800,494.526726
4801,498.54636
4802,500.282725
4803,499.086301
4804,494.743893
4805,487.826167
4806,479.124677
4807,469.783127
4808,460.914281
4809,453.271403
4810,447.266551
4811,443.226514
4812,441.020073
4813,440.514932
4814,441.650678
4815,444.136575
4816,447.874508
4817,452.724896
4818,458.487975
4819,464.863964
4820,471.582884
4821,478.03786
4822,483.754852
4823,488.15879
4824,490.862695
4825,491.615538
4826,490.712854
4827,488.309722
4828,485.04915
4829,481.468217
4830,477.950229
4831,474.870604
4832,472.505437
4833,470.787055
4834,469.809689
4835,469.514506
4836,469.739502
4837,470.402469
4838,471.475438
4839,472.68739
4840,474.051498
4841,475.412154
4842,476.575736
4843,477.459582
4844,478.012537
4845,477.935865
4846,477.405852
4847,476.281288
4848,474.617624
4849,472.586602
4850,470.337562
4851,467.934944
4852,465.703927
4853,463.752284
4854,462.121056
4855,461.054252
4856,460.516315
4857,460.479049
4858,461.027532
4859,462.063876
4860,463.434589
4861,465.248807
4862,467.259955
4863,469.428254
4864,471.752301
4865,474.102017
4866,476.378079
4867,478.674111
4868,480.830087
4869,482.801618
4870,484.66178
4871,486.248477
4872,487.484354
4873,488.44865
4874,488.862417
4875,488.719886
4876,487.982073
4877,486.464616
4878,484.187377
4879,481.252424
4880,477.616922
4881,473.540223
4882,469.273132
4883,464.999966
4884,461.008169
4885,457.645646
4886,454.955263
4887,453.181183
4888,452.446691
4889,452.654083
4890,453.878489
4891,456.07367
4892,458.974955
4893,462.542826
4894,466.495429
4895,470.475964
4896,474.216289
4897,477.433648
4898,479.699748
4899,481.019384
4900,481.318134
4901,480.654623
4902,479.383969
4903,477.806548
4904,476.115633
4905,474.734284
4906,473.784196
4907,473.311065
4908,473.484417
4909,474.187641
4910,475.338947
4911,476.894491
4912,478.664716
4913,480.406591
4914,482.025979
4915,483.245667
4916,483.795873
4917,483.715001
4918,482.793654
4919,481.127013
4920,478.939615
4921,476.393031
4922,473.707731
4923,471.275486
4924,469.143634
4925,467.523265
4926,466.505042
4927,466.036681
4928,466.034919
4929,466.450749
4930,467.00996
4931,467.486073
4932,467.762299
4933,467.480643
4934,466.606867
4935,465.15883
4936,463.190822
4937,460.969194
4938,458.883706
4939,457.122374
4940,456.081818
4941,455.942522
4942,456.79419
4943,458.702927
4944,461.710932
4945,465.613271
4946,470.40986
4947,475.856323
4948,481.64363
4949,487.428492
4950,492.765268
4951,496.974936
4952,499.703259
4953,500.444398
4954,499.098258
4955,495.78355
4956,490.988574
4957,485.210754
4958,479.161729
4959,473.380556
4960,468.271165
4961,464.113577
4962,461.074263
4963,459.095417
4964,458.29313
4965,458.547733
4966,459.841565
4967,462.158331
4968,465.396482
4969,469.279638
4970,473.641437
4971,477.824388
4972,481.278087
4973,483.31767
4974,483.403984
4975,481.2505
4976,477.117888
4977,471.524872
4978,465.275263
4979,459.254756
4980,454.080121
4981,450.295455
4982,448.036076
4983,447.422017
4984,448.261927
4985,450.501104
4986,453.87416
4987,458.315218
4988,463.606296
4989,469.669829
4990,476.220013
4991,483.078789
4992,489.706156
4993,495.633669
4994,500.214874
4995,502.820998
4996,503.061151
4997,500.803843
4998,496.305271
4999,490.126665
5000,482.978906
5001,475.711426
5002,468.853759
5003,462.984693
5004,458.319163
5005,454.995966
5006,452.990683
5007,452.29974
5008,452.704699
5009,454.220016
5010,456.57552
5011,459.722074
5012,463.386928
5013,467.391301
5014,471.421204
5015,475.220919
5016,478.488127
5017,480.982647
5018,482.606194
5019,483.279133
5020,483.085811
5021,482.146541
5022,480.680267
5023,478.77968
5024,476.708232
5025,474.521614
5026,472.338978
5027,470.225204
5028,468.292448
5029,466.480782
5030,464.980876
5031,463.783963
5032,462.954121
5033,462.618942
5034,462.813508
5035,463.569399
5036,465.021597
5037,467.108403
5038,469.906197
5039,473.350232
5040,477.382678
5041,481.778143
5042,486.267631
5043,490.369091
5044,493.464933
5045,494.95838
5046,494.247302
5047,490.978916
5048,485.402844
5049,477.903585
5050,469.373863
5051,460.848949
5052,453.095089
5053,446.736138
5054,442.242836
5055,439.576052
5056,438.785091
5057,439.773272
5058,442.378741
5059,446.554465
5060,452.365756
5061,459.661316
5062,468.475019
5063,478.399841
5064,488.751593
5065,498.422773
5066,505.980185
5067,509.917773
5068,509.389253
5069,504.429706
5070,495.892715
5071,485.529626
5072,474.965666
5073,465.491951
5074,457.935907
5075,452.667981
5076,449.44305
5077,448.190805
5078,448.547718
5079,450.205945
5080,453.129348
5081,457.208951
5082,462.45952
5083,468.888288
5084,476.3763
5085,484.384516
5086,492.248937
5087,498.731735
5088,502.497609
5089,502.544175
5090,498.415069
5091,490.471969
5092,480.102935
5093,468.825814
5094,458.001269
5095,448.958072
5096,442.060172
5097,437.558994
5098,435.433646
5099,435.37081
5100,437.055113
5101,440.410762
5102,445.073057
5103,450.947035
5104,457.943534
5105,465.753652
5106,474.059002
5107,482.477452
5108,490.177363
5109,496.543868
5110,500.906045
5111,502.705773
5112,501.913964
5113,498.87151
5114,494.041876
5115,488.265795
5116,482.288142
5117,476.603934
5118,471.655228
5119,467.764634
5120,464.814702
5121,462.932923
5122,462.02857
5123,461.89267
5124,462.50087
5125,463.753057
5126,465.396838
5127,467.445939
5128,469.711555
5129,471.996518
5130,474.217663
5131,476.276299
5132,477.900293
5133,479.178681
5134,479.965511
5135,480.182105
5136,479.897815
5137,479.111173
5138,477.683669
5139,475.832632
5140,473.480342
5141,470.656882
5142,467.592715
5143,464.352578
5144,461.116645
5145,458.151618
5146,455.675205
5147,453.738646
5148,452.731806
5149,452.557233
5150,453.358483
5151,455.212611
5152,458.096297
5153,461.913973
5154,466.845539
5155,472.573078
5156,479.014134
5157,485.874391
5158,492.48677
5159,498.172527
5160,502.123152
5161,503.440308
5162,501.680101
5163,496.957877
5164,489.741366
5165,481.062653
5166,472.159369
5167,463.823483
5168,456.935215
5169,451.787943
5170,448.491221
5171,446.944642
5172,447.11644
5173,448.701531
5174,451.806405
5175,456.314442
5176,462.225057
5177,469.413704
5178,477.610614
5179,485.971512
5180,493.485858
5181,498.80774
5182,500.533783
5183,498.150169
5184,491.843937
5185,482.772226
5186,472.520041
5187,462.754697
5188,454.465266
5189,448.42226
5190,444.723898
5191,443.255024
5192,443.75341
5193,445.988987
5194,449.604615
5195,454.579276
5196,460.690784
5197,467.7442
5198,475.563686
5199,483.56345
5200,490.950813
5201,496.986041
5202,500.539643
5203,501.101729
5204,498.506401
5205,493.219517
5206,486.074051
5207,478.269605
5208,470.658656
5209,464.065309
5210,458.870779
5211,455.285894
5212,453.241142
5213,452.717519
5214,453.468377
5215,455.384576
5216,458.271901
5217,461.905925
5218,466.001235
5219,470.302347
5220,474.309901
5221,477.688914
5222,480.061144
5223,481.204716
5224,481.051942
5225,479.854035
5226,477.836618
5227,475.466281
5228,473.125531
5229,471.121044
5230,469.702049
5231,468.970199
5232,468.97625
5233,469.622922
5234,470.880185
5235,472.51412
5236,474.415068
5237,476.304037
5238,478.007704
5239,479.234841
5240,479.909631
5241,479.804334
5242,479.017419
5243,477.58385
5244,475.723254
5245,473.675256
5246,471.688327
5247,470.020058
5248,468.813635
5249,468.225355
5250,468.281652
5251,468.972887
5252,470.229892
5253,471.88947
5254,473.76923
5255,475.566735
5256,477.000877
5257,477.693495
5258,477.473739
5259,476.108745
5260,473.731807
5261,470.497479
5262,466.856653
5263,463.126704
5264,459.879053
5265,457.341134
5266,455.808117
5267,455.415062
5268,456.160879
5269,458.057166
5270,461.000535
5271,464.862379
5272,469.415814
5273,474.379035
5274,479.323609
5275,483.74378
5276,487.115729
5277,488.96763
5278,488.995994
5279,487.332977
5280,484.216625
5281,480.223442
5282,476.070605
5283,472.190521
5284,469.110433
5285,467.07959
5286,466.157405
5287,466.367851
5288,467.659152
5289,469.866182
5290,472.856809
5291,476.43282
5292,480.20833
5293,483.796165
5294,486.653819
5295,488.165129
5296,487.919438
5297,485.700274
5298,481.58368
5299,476.118402
5300,470.004113
5301,463.93653
5302,458.628573
5303,454.552214
5304,451.909261
5305,450.833629
5306,451.353059
5307,453.268216
5308,456.516862
5309,460.900294
5310,465.977169
5311,471.468787
5312,476.632758
5313,480.802249
5314,483.339617
5315,483.821159
5316,482.07394
5317,478.657835
5318,474.112274
5319,469.281086
5320,464.965683
5321,461.650876
5322,459.582956
5323,458.988092
5324,459.753273
5325,461.762134
5326,465.038609
5327,469.345041
5328,474.573874
5329,480.562703
5330,486.794904
5331,492.751073
5332,497.598499
5333,500.468848
5334,500.552977
5335,497.710048
5336,491.978257
5337,484.250902
5338,475.598809
5339,467.081589
5340,459.52758
5341,453.651718
5342,449.510164
5343,447.229228
5344,446.756025
5345,447.821101
5346,450.390967
5347,454.356425
5348,459.538203
5349,465.793545
5350,472.871068
5351,480.049353
5352,486.672682
5353,491.751801
5354,494.268795
5355,493.723339
5356,490.161805
5357,483.967146
5358,476.395361
5359,468.520638
5360,461.254987
5361,455.454674
5362,451.389786
5363,449.0848
5364,448.59098
