YearMon,GMSL,GMSL_notrend,NINO34,TSI_smooth
2004.37384337038,-1.9646057330207771,-0.9271876005251318,0.06,0.05011799185204396
2004.457172395968,-1.816168925297566,-0.803140611678705,0.13,0.026938177314441387
2004.540501421556,-1.409191777234744,-0.4205532824927811,0.49,0.0058823206391147844
2004.623830447144,-1.0492712756473666,-0.08502259978218807,0.76,-0.01244732846680563
2004.707159472732,-0.6963783471668219,0.2434805098215722,0.81,-0.02931989613370246
2004.79048849832,-0.68613247756074,0.2293365605508697,0.73,-0.04650818795128024
2004.873817523908,-0.8368120269630389,0.054267192271786446,0.66,-0.0638267006098564
2004.957146549496,-0.9613588132938222,-0.09466941293578124,0.74,-0.08116013411710288
2005.040475575084,-1.11,-0.2677004185187435,0.66,-0.09839318846129005
2005.123804600672,-1.025148051970778,-0.20723828936630584,0.36,-0.11541085539520306
2005.20713362626,-1.0414566484945256,-0.2479367047669514,0.45,-0.13209783490468707
2005.290462651848,-1.1759299505616716,-0.4067998257108818,0.26,-0.14833894367945302
2005.373791677436,-1.1827220220599381,-0.4379817160859327,0.3,-0.16401911513732953
2005.457120703024,-1.1170620963439553,-0.3967116092467342,0.04,-0.1790231076160946
2005.540449728612,-0.9750934623117444,-0.27913279409130776,-0.23,-0.19323562107491637
2005.6237787542,-0.7133970617684248,-0.04182621242477247,-0.05,-0.20661221054615453
2005.707107779788,-0.4056598474137063,0.24152118305316161,-0.04,-0.2189798581124133
